,quantity,size,price,name,category,month,day_name,hour,total_price,time_category
4418,1,S,23.65,The Brie Carre Pizza,Supreme,October,Sunday,13,23.65,Lunch
4419,1,S,23.65,The Brie Carre Pizza,Supreme,October,Tuesday,12,23.65,Lunch
4420,1,S,23.65,The Brie Carre Pizza,Supreme,October,Tuesday,17,23.65,Afternoon
4421,1,S,23.65,The Brie Carre Pizza,Supreme,October,Wednesday,12,23.65,Lunch
4422,1,S,23.65,The Brie Carre Pizza,Supreme,October,Saturday,12,23.65,Lunch
4423,1,S,23.65,The Brie Carre Pizza,Supreme,October,Saturday,13,23.65,Lunch
4424,1,S,23.65,The Brie Carre Pizza,Supreme,October,Saturday,17,23.65,Afternoon
4425,1,S,23.65,The Brie Carre Pizza,Supreme,October,Saturday,20,23.65,Dinner
4426,1,S,23.65,The Brie Carre Pizza,Supreme,October,Saturday,20,23.65,Dinner
4427,1,S,23.65,The Brie Carre Pizza,Supreme,November,Monday,12,23.65,Lunch
4428,1,S,23.65,The Brie Carre Pizza,Supreme,November,Monday,18,23.65,Dinner
4429,1,S,23.65,The Brie Carre Pizza,Supreme,November,Friday,14,23.65,Lunch
4430,1,S,23.65,The Brie Carre Pizza,Supreme,November,Friday,16,23.65,Afternoon
4431,1,S,23.65,The Brie Carre Pizza,Supreme,November,Friday,22,23.65,Late Night
4432,1,S,23.65,The Brie Carre Pizza,Supreme,November,Saturday,17,23.65,Afternoon
4433,1,S,23.65,The Brie Carre Pizza,Supreme,November,Saturday,18,23.65,Dinner
4434,1,S,23.65,The Brie Carre Pizza,Supreme,November,Monday,13,23.65,Lunch
4435,1,S,23.65,The Brie Carre Pizza,Supreme,November,Tuesday,11,23.65,Lunch
4436,1,S,23.65,The Brie Carre Pizza,Supreme,November,Wednesday,17,23.65,Afternoon
4437,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,16,23.65,Afternoon
4438,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,16,23.65,Afternoon
4439,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,17,23.65,Afternoon
4440,1,S,23.65,The Brie Carre Pizza,Supreme,November,Friday,17,23.65,Afternoon
4441,1,S,23.65,The Brie Carre Pizza,Supreme,November,Saturday,15,23.65,Afternoon
4442,1,S,23.65,The Brie Carre Pizza,Supreme,November,Sunday,12,23.65,Lunch
4443,1,S,23.65,The Brie Carre Pizza,Supreme,November,Sunday,13,23.65,Lunch
4444,1,S,23.65,The Brie Carre Pizza,Supreme,November,Sunday,17,23.65,Afternoon
4445,1,S,23.65,The Brie Carre Pizza,Supreme,November,Sunday,21,23.65,Dinner
4446,1,S,23.65,The Brie Carre Pizza,Supreme,November,Tuesday,12,23.65,Lunch
4447,1,S,23.65,The Brie Carre Pizza,Supreme,November,Wednesday,18,23.65,Dinner
4448,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,12,23.65,Lunch
4449,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,13,23.65,Lunch
4450,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,14,23.65,Lunch
4451,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,17,23.65,Afternoon
4452,1,S,23.65,The Brie Carre Pizza,Supreme,November,Friday,11,23.65,Lunch
4453,1,S,23.65,The Brie Carre Pizza,Supreme,November,Saturday,12,23.65,Lunch
4454,1,S,23.65,The Brie Carre Pizza,Supreme,November,Monday,15,23.65,Afternoon
4455,1,S,23.65,The Brie Carre Pizza,Supreme,November,Monday,16,23.65,Afternoon
4456,1,S,23.65,The Brie Carre Pizza,Supreme,November,Monday,18,23.65,Dinner
4457,1,S,23.65,The Brie Carre Pizza,Supreme,November,Tuesday,16,23.65,Afternoon
4458,1,S,23.65,The Brie Carre Pizza,Supreme,November,Wednesday,13,23.65,Lunch
4459,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,12,23.65,Lunch
4460,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,13,23.65,Lunch
4461,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,16,23.65,Afternoon
4462,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,16,23.65,Afternoon
4463,1,S,23.65,The Brie Carre Pizza,Supreme,November,Thursday,17,23.65,Afternoon
4464,1,S,23.65,The Brie Carre Pizza,Supreme,November,Friday,11,23.65,Lunch
4465,1,S,23.65,The Brie Carre Pizza,Supreme,November,Saturday,15,23.65,Afternoon
4466,1,S,23.65,The Brie Carre Pizza,Supreme,November,Sunday,20,23.65,Dinner
4467,1,S,23.65,The Brie Carre Pizza,Supreme,November,Monday,11,23.65,Lunch
4468,1,S,23.65,The Brie Carre Pizza,Supreme,November,Monday,12,23.65,Lunch
4469,1,S,23.65,The Brie Carre Pizza,Supreme,December,Wednesday,12,23.65,Lunch
4470,1,S,23.65,The Brie Carre Pizza,Supreme,December,Friday,11,23.65,Lunch
4471,1,S,23.65,The Brie Carre Pizza,Supreme,December,Saturday,12,23.65,Lunch
4472,1,S,23.65,The Brie Carre Pizza,Supreme,December,Saturday,18,23.65,Dinner
4473,1,S,23.65,The Brie Carre Pizza,Supreme,December,Saturday,21,23.65,Dinner
4474,1,S,23.65,The Brie Carre Pizza,Supreme,December,Sunday,19,23.65,Dinner
4475,1,S,23.65,The Brie Carre Pizza,Supreme,December,Monday,12,23.65,Lunch
4476,1,S,23.65,The Brie Carre Pizza,Supreme,December,Tuesday,13,23.65,Lunch
4477,1,S,23.65,The Brie Carre Pizza,Supreme,December,Wednesday,12,23.65,Lunch
4478,1,S,23.65,The Brie Carre Pizza,Supreme,December,Wednesday,17,23.65,Afternoon
4479,1,S,23.65,The Brie Carre Pizza,Supreme,December,Friday,12,23.65,Lunch
4480,1,S,23.65,The Brie Carre Pizza,Supreme,December,Friday,18,23.65,Dinner
4481,1,S,23.65,The Brie Carre Pizza,Supreme,December,Sunday,11,23.65,Lunch
4482,1,S,23.65,The Brie Carre Pizza,Supreme,December,Sunday,13,23.65,Lunch
4483,1,S,23.65,The Brie Carre Pizza,Supreme,December,Sunday,17,23.65,Afternoon
4484,1,S,23.65,The Brie Carre Pizza,Supreme,December,Monday,12,23.65,Lunch
4485,1,S,23.65,The Brie Carre Pizza,Supreme,December,Tuesday,12,23.65,Lunch
4486,1,S,23.65,The Brie Carre Pizza,Supreme,December,Tuesday,18,23.65,Dinner
4487,1,S,23.65,The Brie Carre Pizza,Supreme,December,Wednesday,16,23.65,Afternoon
4488,1,S,23.65,The Brie Carre Pizza,Supreme,December,Thursday,12,23.65,Lunch
4489,1,S,23.65,The Brie Carre Pizza,Supreme,December,Thursday,22,23.65,Late Night
4490,1,S,23.65,The Brie Carre Pizza,Supreme,December,Friday,21,23.65,Dinner
4491,1,S,23.65,The Brie Carre Pizza,Supreme,December,Saturday,17,23.65,Afternoon
4492,1,S,23.65,The Brie Carre Pizza,Supreme,December,Saturday,21,23.65,Dinner
4493,1,S,23.65,The Brie Carre Pizza,Supreme,December,Monday,11,23.65,Lunch
4494,1,S,23.65,The Brie Carre Pizza,Supreme,December,Wednesday,13,23.65,Lunch
4495,1,S,23.65,The Brie Carre Pizza,Supreme,December,Wednesday,15,23.65,Afternoon
4496,1,S,23.65,The Brie Carre Pizza,Supreme,December,Saturday,18,23.65,Dinner
4497,1,S,23.65,The Brie Carre Pizza,Supreme,December,Sunday,17,23.65,Afternoon
4498,1,S,23.65,The Brie Carre Pizza,Supreme,December,Monday,15,23.65,Afternoon
4499,1,S,23.65,The Brie Carre Pizza,Supreme,December,Tuesday,13,23.65,Lunch
4500,1,S,23.65,The Brie Carre Pizza,Supreme,December,Thursday,12,23.65,Lunch
4501,1,S,23.65,The Brie Carre Pizza,Supreme,December,Thursday,16,23.65,Afternoon
4502,1,L,20.25,The Calabrese Pizza,Supreme,January,Tuesday,14,20.25,Lunch
4503,1,L,20.25,The Calabrese Pizza,Supreme,January,Wednesday,19,20.25,Dinner
4504,1,L,20.25,The Calabrese Pizza,Supreme,January,Wednesday,22,20.25,Late Night
4505,1,L,20.25,The Calabrese Pizza,Supreme,January,Saturday,17,20.25,Afternoon
4506,1,L,20.25,The Calabrese Pizza,Supreme,January,Sunday,12,20.25,Lunch
4507,1,L,20.25,The Calabrese Pizza,Supreme,January,Tuesday,15,20.25,Afternoon
4508,1,L,20.25,The Calabrese Pizza,Supreme,January,Tuesday,16,20.25,Afternoon
4509,1,L,20.25,The Calabrese Pizza,Supreme,January,Tuesday,20,20.25,Dinner
4510,1,L,20.25,The Calabrese Pizza,Supreme,January,Wednesday,18,20.25,Dinner
4511,1,L,20.25,The Calabrese Pizza,Supreme,January,Friday,19,20.25,Dinner
4512,1,L,20.25,The Calabrese Pizza,Supreme,January,Saturday,14,20.25,Lunch
4513,1,L,20.25,The Calabrese Pizza,Supreme,January,Thursday,19,20.25,Dinner
4514,1,L,20.25,The Calabrese Pizza,Supreme,January,Saturday,18,20.25,Dinner
4515,1,L,20.25,The Calabrese Pizza,Supreme,January,Sunday,16,20.25,Afternoon
4516,1,L,20.25,The Calabrese Pizza,Supreme,January,Monday,11,20.25,Lunch
4517,1,L,20.25,The Calabrese Pizza,Supreme,January,Monday,18,20.25,Dinner
4518,1,L,20.25,The Calabrese Pizza,Supreme,January,Tuesday,18,20.25,Dinner
4519,1,L,20.25,The Calabrese Pizza,Supreme,January,Wednesday,16,20.25,Afternoon
4520,1,L,20.25,The Calabrese Pizza,Supreme,January,Thursday,16,20.25,Afternoon
4521,1,L,20.25,The Calabrese Pizza,Supreme,January,Friday,21,20.25,Dinner
4522,1,L,20.25,The Calabrese Pizza,Supreme,January,Saturday,13,20.25,Lunch
4523,1,L,20.25,The Calabrese Pizza,Supreme,February,Sunday,12,20.25,Lunch
4524,1,L,20.25,The Calabrese Pizza,Supreme,February,Sunday,17,20.25,Afternoon
4525,1,L,20.25,The Calabrese Pizza,Supreme,February,Tuesday,12,20.25,Lunch
4526,1,L,20.25,The Calabrese Pizza,Supreme,February,Thursday,18,20.25,Dinner
4527,1,L,20.25,The Calabrese Pizza,Supreme,February,Friday,11,20.25,Lunch
4528,1,L,20.25,The Calabrese Pizza,Supreme,February,Friday,11,20.25,Lunch
4529,1,L,20.25,The Calabrese Pizza,Supreme,February,Friday,18,20.25,Dinner
4530,1,L,20.25,The Calabrese Pizza,Supreme,February,Wednesday,17,20.25,Afternoon
4531,1,L,20.25,The Calabrese Pizza,Supreme,February,Thursday,13,20.25,Lunch
4532,1,L,20.25,The Calabrese Pizza,Supreme,February,Saturday,18,20.25,Dinner
4533,1,L,20.25,The Calabrese Pizza,Supreme,February,Saturday,18,20.25,Dinner
4534,1,L,20.25,The Calabrese Pizza,Supreme,February,Saturday,18,20.25,Dinner
4535,1,L,20.25,The Calabrese Pizza,Supreme,February,Thursday,14,20.25,Lunch
4536,1,L,20.25,The Calabrese Pizza,Supreme,February,Thursday,19,20.25,Dinner
4537,1,L,20.25,The Calabrese Pizza,Supreme,February,Saturday,12,20.25,Lunch
4538,1,L,20.25,The Calabrese Pizza,Supreme,February,Saturday,16,20.25,Afternoon
4539,1,L,20.25,The Calabrese Pizza,Supreme,February,Saturday,18,20.25,Dinner
4540,1,L,20.25,The Calabrese Pizza,Supreme,February,Saturday,19,20.25,Dinner
4541,1,L,20.25,The Calabrese Pizza,Supreme,February,Sunday,19,20.25,Dinner
4542,1,L,20.25,The Calabrese Pizza,Supreme,February,Monday,22,20.25,Late Night
4543,1,L,20.25,The Calabrese Pizza,Supreme,February,Tuesday,13,20.25,Lunch
4544,1,L,20.25,The Calabrese Pizza,Supreme,February,Tuesday,17,20.25,Afternoon
4545,1,L,20.25,The Calabrese Pizza,Supreme,February,Friday,18,20.25,Dinner
4546,1,L,20.25,The Calabrese Pizza,Supreme,February,Friday,19,20.25,Dinner
4547,1,L,20.25,The Calabrese Pizza,Supreme,March,Thursday,12,20.25,Lunch
4548,1,L,20.25,The Calabrese Pizza,Supreme,March,Thursday,15,20.25,Afternoon
4549,1,L,20.25,The Calabrese Pizza,Supreme,March,Friday,12,20.25,Lunch
4550,1,L,20.25,The Calabrese Pizza,Supreme,March,Friday,17,20.25,Afternoon
4551,1,L,20.25,The Calabrese Pizza,Supreme,March,Saturday,17,20.25,Afternoon
4552,1,L,20.25,The Calabrese Pizza,Supreme,March,Sunday,18,20.25,Dinner
4553,1,L,20.25,The Calabrese Pizza,Supreme,March,Wednesday,13,20.25,Lunch
4554,1,L,20.25,The Calabrese Pizza,Supreme,March,Thursday,12,20.25,Lunch
4555,1,L,20.25,The Calabrese Pizza,Supreme,March,Sunday,16,20.25,Afternoon
4556,1,L,20.25,The Calabrese Pizza,Supreme,March,Thursday,19,20.25,Dinner
4557,1,L,20.25,The Calabrese Pizza,Supreme,March,Friday,18,20.25,Dinner
4558,1,L,20.25,The Calabrese Pizza,Supreme,March,Saturday,13,20.25,Lunch
4559,1,L,20.25,The Calabrese Pizza,Supreme,March,Tuesday,12,20.25,Lunch
4560,1,L,20.25,The Calabrese Pizza,Supreme,March,Tuesday,13,20.25,Lunch
4561,1,L,20.25,The Calabrese Pizza,Supreme,March,Tuesday,13,20.25,Lunch
4562,1,L,20.25,The Calabrese Pizza,Supreme,March,Tuesday,13,20.25,Lunch
4563,1,L,20.25,The Calabrese Pizza,Supreme,March,Tuesday,19,20.25,Dinner
4564,1,L,20.25,The Calabrese Pizza,Supreme,March,Tuesday,20,20.25,Dinner
4565,1,L,20.25,The Calabrese Pizza,Supreme,April,Wednesday,16,20.25,Afternoon
4566,1,L,20.25,The Calabrese Pizza,Supreme,April,Thursday,12,20.25,Lunch
4567,1,L,20.25,The Calabrese Pizza,Supreme,April,Sunday,19,20.25,Dinner
4568,1,L,20.25,The Calabrese Pizza,Supreme,April,Monday,14,20.25,Lunch
4569,1,L,20.25,The Calabrese Pizza,Supreme,April,Monday,17,20.25,Afternoon
4570,1,L,20.25,The Calabrese Pizza,Supreme,April,Wednesday,19,20.25,Dinner
4571,1,L,20.25,The Calabrese Pizza,Supreme,April,Thursday,14,20.25,Lunch
4572,1,L,20.25,The Calabrese Pizza,Supreme,April,Saturday,14,20.25,Lunch
4573,1,L,20.25,The Calabrese Pizza,Supreme,April,Monday,19,20.25,Dinner
4574,1,L,20.25,The Calabrese Pizza,Supreme,April,Tuesday,13,20.25,Lunch
4575,1,L,20.25,The Calabrese Pizza,Supreme,April,Wednesday,11,20.25,Lunch
4576,1,L,20.25,The Calabrese Pizza,Supreme,April,Wednesday,18,20.25,Dinner
4577,1,L,20.25,The Calabrese Pizza,Supreme,April,Saturday,21,20.25,Dinner
4578,1,L,20.25,The Calabrese Pizza,Supreme,April,Monday,17,20.25,Afternoon
4579,1,L,20.25,The Calabrese Pizza,Supreme,April,Monday,12,20.25,Lunch
4580,1,L,20.25,The Calabrese Pizza,Supreme,April,Monday,17,20.25,Afternoon
4581,1,L,20.25,The Calabrese Pizza,Supreme,April,Monday,17,20.25,Afternoon
4582,1,L,20.25,The Calabrese Pizza,Supreme,May,Friday,13,20.25,Lunch
4583,1,L,20.25,The Calabrese Pizza,Supreme,May,Thursday,17,20.25,Afternoon
4584,1,L,20.25,The Calabrese Pizza,Supreme,May,Thursday,19,20.25,Dinner
4585,1,L,20.25,The Calabrese Pizza,Supreme,May,Saturday,12,20.25,Lunch
4586,1,L,20.25,The Calabrese Pizza,Supreme,May,Sunday,12,20.25,Lunch
4587,1,L,20.25,The Calabrese Pizza,Supreme,May,Sunday,15,20.25,Afternoon
4588,1,L,20.25,The Calabrese Pizza,Supreme,May,Monday,12,20.25,Lunch
4589,1,L,20.25,The Calabrese Pizza,Supreme,May,Wednesday,14,20.25,Lunch
4590,1,L,20.25,The Calabrese Pizza,Supreme,May,Wednesday,17,20.25,Afternoon
4591,1,L,20.25,The Calabrese Pizza,Supreme,May,Sunday,13,20.25,Lunch
4592,1,L,20.25,The Calabrese Pizza,Supreme,May,Sunday,18,20.25,Dinner
4593,1,L,20.25,The Calabrese Pizza,Supreme,May,Thursday,11,20.25,Lunch
4594,1,L,20.25,The Calabrese Pizza,Supreme,May,Friday,18,20.25,Dinner
4595,1,L,20.25,The Calabrese Pizza,Supreme,May,Saturday,12,20.25,Lunch
4596,1,L,20.25,The Calabrese Pizza,Supreme,May,Monday,16,20.25,Afternoon
4597,1,L,20.25,The Calabrese Pizza,Supreme,May,Thursday,11,20.25,Lunch
4598,1,L,20.25,The Calabrese Pizza,Supreme,May,Friday,14,20.25,Lunch
4599,1,L,20.25,The Calabrese Pizza,Supreme,May,Sunday,16,20.25,Afternoon
4600,1,L,20.25,The Calabrese Pizza,Supreme,May,Sunday,16,20.25,Afternoon
4601,1,L,20.25,The Calabrese Pizza,Supreme,May,Sunday,18,20.25,Dinner
4602,1,L,20.25,The Calabrese Pizza,Supreme,June,Monday,11,20.25,Lunch
4603,1,L,20.25,The Calabrese Pizza,Supreme,June,Monday,19,20.25,Dinner
4604,1,L,20.25,The Calabrese Pizza,Supreme,June,Wednesday,19,20.25,Dinner
4605,1,L,20.25,The Calabrese Pizza,Supreme,June,Thursday,12,20.25,Lunch
4606,1,L,20.25,The Calabrese Pizza,Supreme,June,Saturday,22,20.25,Late Night
4607,1,L,20.25,The Calabrese Pizza,Supreme,June,Sunday,13,20.25,Lunch
4608,1,L,20.25,The Calabrese Pizza,Supreme,June,Monday,20,20.25,Dinner
4609,1,L,20.25,The Calabrese Pizza,Supreme,June,Wednesday,12,20.25,Lunch
4610,1,L,20.25,The Calabrese Pizza,Supreme,June,Wednesday,14,20.25,Lunch
4611,1,L,20.25,The Calabrese Pizza,Supreme,June,Thursday,16,20.25,Afternoon
4612,1,L,20.25,The Calabrese Pizza,Supreme,June,Thursday,18,20.25,Dinner
4613,1,L,20.25,The Calabrese Pizza,Supreme,June,Friday,18,20.25,Dinner
4614,1,L,20.25,The Calabrese Pizza,Supreme,June,Saturday,19,20.25,Dinner
4615,1,L,20.25,The Calabrese Pizza,Supreme,June,Monday,16,20.25,Afternoon
4616,1,L,20.25,The Calabrese Pizza,Supreme,June,Tuesday,19,20.25,Dinner
4617,1,L,20.25,The Calabrese Pizza,Supreme,June,Wednesday,14,20.25,Lunch
4618,1,L,20.25,The Calabrese Pizza,Supreme,June,Wednesday,15,20.25,Afternoon
4619,1,L,20.25,The Calabrese Pizza,Supreme,June,Thursday,15,20.25,Afternoon
4620,1,L,20.25,The Calabrese Pizza,Supreme,June,Thursday,16,20.25,Afternoon
4621,1,L,20.25,The Calabrese Pizza,Supreme,June,Friday,21,20.25,Dinner
4622,1,L,20.25,The Calabrese Pizza,Supreme,June,Saturday,20,20.25,Dinner
4623,1,L,20.25,The Calabrese Pizza,Supreme,June,Monday,12,20.25,Lunch
4624,1,L,20.25,The Calabrese Pizza,Supreme,June,Tuesday,11,20.25,Lunch
4625,1,L,20.25,The Calabrese Pizza,Supreme,June,Tuesday,14,20.25,Lunch
4626,1,L,20.25,The Calabrese Pizza,Supreme,June,Thursday,13,20.25,Lunch
4627,1,L,20.25,The Calabrese Pizza,Supreme,June,Friday,17,20.25,Afternoon
4628,1,L,20.25,The Calabrese Pizza,Supreme,June,Saturday,11,20.25,Lunch
4629,1,L,20.25,The Calabrese Pizza,Supreme,June,Sunday,14,20.25,Lunch
4630,1,L,20.25,The Calabrese Pizza,Supreme,June,Monday,14,20.25,Lunch
4631,1,L,20.25,The Calabrese Pizza,Supreme,June,Monday,18,20.25,Dinner
4632,1,L,20.25,The Calabrese Pizza,Supreme,July,Wednesday,18,20.25,Dinner
4633,1,L,20.25,The Calabrese Pizza,Supreme,July,Saturday,18,20.25,Dinner
4634,1,L,20.25,The Calabrese Pizza,Supreme,July,Saturday,18,20.25,Dinner
4635,1,L,20.25,The Calabrese Pizza,Supreme,July,Saturday,21,20.25,Dinner
4636,1,L,20.25,The Calabrese Pizza,Supreme,July,Sunday,12,20.25,Lunch
4637,1,L,20.25,The Calabrese Pizza,Supreme,July,Sunday,16,20.25,Afternoon
4638,1,L,20.25,The Calabrese Pizza,Supreme,July,Monday,12,20.25,Lunch
4639,1,L,20.25,The Calabrese Pizza,Supreme,July,Monday,17,20.25,Afternoon
4640,1,L,20.25,The Calabrese Pizza,Supreme,July,Tuesday,19,20.25,Dinner
4641,1,L,20.25,The Calabrese Pizza,Supreme,July,Wednesday,12,20.25,Lunch
4642,1,L,20.25,The Calabrese Pizza,Supreme,July,Thursday,12,20.25,Lunch
4643,1,L,20.25,The Calabrese Pizza,Supreme,July,Thursday,19,20.25,Dinner
4644,1,L,20.25,The Calabrese Pizza,Supreme,July,Saturday,21,20.25,Dinner
4645,1,L,20.25,The Calabrese Pizza,Supreme,July,Monday,12,20.25,Lunch
4646,1,L,20.25,The Calabrese Pizza,Supreme,July,Tuesday,18,20.25,Dinner
4647,1,L,20.25,The Calabrese Pizza,Supreme,July,Friday,13,20.25,Lunch
4648,1,L,20.25,The Calabrese Pizza,Supreme,July,Saturday,16,20.25,Afternoon
4649,1,L,20.25,The Calabrese Pizza,Supreme,July,Sunday,15,20.25,Afternoon
4650,1,L,20.25,The Calabrese Pizza,Supreme,July,Monday,14,20.25,Lunch
4651,1,L,20.25,The Calabrese Pizza,Supreme,July,Monday,18,20.25,Dinner
4652,1,L,20.25,The Calabrese Pizza,Supreme,July,Tuesday,16,20.25,Afternoon
4653,1,L,20.25,The Calabrese Pizza,Supreme,July,Tuesday,17,20.25,Afternoon
4654,1,L,20.25,The Calabrese Pizza,Supreme,July,Tuesday,18,20.25,Dinner
4655,1,L,20.25,The Calabrese Pizza,Supreme,July,Wednesday,13,20.25,Lunch
4656,1,L,20.25,The Calabrese Pizza,Supreme,July,Wednesday,17,20.25,Afternoon
4657,1,L,20.25,The Calabrese Pizza,Supreme,July,Wednesday,17,20.25,Afternoon
4658,1,L,20.25,The Calabrese Pizza,Supreme,July,Thursday,13,20.25,Lunch
4659,1,L,20.25,The Calabrese Pizza,Supreme,July,Thursday,14,20.25,Lunch
4660,1,L,20.25,The Calabrese Pizza,Supreme,July,Friday,17,20.25,Afternoon
4661,1,L,20.25,The Calabrese Pizza,Supreme,July,Saturday,12,20.25,Lunch
4662,1,L,20.25,The Calabrese Pizza,Supreme,July,Friday,11,20.25,Lunch
4663,1,L,20.25,The Calabrese Pizza,Supreme,August,Saturday,15,20.25,Afternoon
4664,1,L,20.25,The Calabrese Pizza,Supreme,August,Saturday,19,20.25,Dinner
4665,1,L,20.25,The Calabrese Pizza,Supreme,August,Monday,14,20.25,Lunch
4666,1,L,20.25,The Calabrese Pizza,Supreme,August,Tuesday,16,20.25,Afternoon
4667,1,L,20.25,The Calabrese Pizza,Supreme,August,Wednesday,11,20.25,Lunch
4668,1,L,20.25,The Calabrese Pizza,Supreme,August,Wednesday,12,20.25,Lunch
4669,1,L,20.25,The Calabrese Pizza,Supreme,August,Wednesday,12,20.25,Lunch
4670,1,L,20.25,The Calabrese Pizza,Supreme,August,Wednesday,18,20.25,Dinner
4671,1,L,20.25,The Calabrese Pizza,Supreme,August,Sunday,18,20.25,Dinner
4672,1,L,20.25,The Calabrese Pizza,Supreme,August,Sunday,22,20.25,Late Night
4673,1,L,20.25,The Calabrese Pizza,Supreme,August,Thursday,22,20.25,Late Night
4674,1,L,20.25,The Calabrese Pizza,Supreme,August,Saturday,17,20.25,Afternoon
4675,1,L,20.25,The Calabrese Pizza,Supreme,August,Sunday,12,20.25,Lunch
4676,1,L,20.25,The Calabrese Pizza,Supreme,August,Wednesday,13,20.25,Lunch
4677,1,L,20.25,The Calabrese Pizza,Supreme,August,Friday,19,20.25,Dinner
4678,1,L,20.25,The Calabrese Pizza,Supreme,August,Saturday,11,20.25,Lunch
4679,1,L,20.25,The Calabrese Pizza,Supreme,August,Sunday,15,20.25,Afternoon
4680,1,L,20.25,The Calabrese Pizza,Supreme,August,Thursday,12,20.25,Lunch
4681,1,L,20.25,The Calabrese Pizza,Supreme,August,Friday,14,20.25,Lunch
4682,1,L,20.25,The Calabrese Pizza,Supreme,August,Saturday,13,20.25,Lunch
4683,1,L,20.25,The Calabrese Pizza,Supreme,August,Saturday,18,20.25,Dinner
4684,1,L,20.25,The Calabrese Pizza,Supreme,September,Thursday,11,20.25,Lunch
4685,1,L,20.25,The Calabrese Pizza,Supreme,September,Saturday,21,20.25,Dinner
4686,1,L,20.25,The Calabrese Pizza,Supreme,September,Monday,11,20.25,Lunch
4687,1,L,20.25,The Calabrese Pizza,Supreme,September,Tuesday,17,20.25,Afternoon
4688,1,L,20.25,The Calabrese Pizza,Supreme,September,Thursday,18,20.25,Dinner
4689,1,L,20.25,The Calabrese Pizza,Supreme,September,Sunday,14,20.25,Lunch
4690,1,L,20.25,The Calabrese Pizza,Supreme,September,Sunday,15,20.25,Afternoon
4691,1,L,20.25,The Calabrese Pizza,Supreme,September,Monday,17,20.25,Afternoon
4692,1,L,20.25,The Calabrese Pizza,Supreme,September,Tuesday,17,20.25,Afternoon
4693,1,L,20.25,The Calabrese Pizza,Supreme,September,Saturday,11,20.25,Lunch
4694,1,L,20.25,The Calabrese Pizza,Supreme,September,Saturday,19,20.25,Dinner
4695,1,L,20.25,The Calabrese Pizza,Supreme,September,Sunday,12,20.25,Lunch
4696,1,L,20.25,The Calabrese Pizza,Supreme,September,Tuesday,20,20.25,Dinner
4697,1,L,20.25,The Calabrese Pizza,Supreme,September,Saturday,12,20.25,Lunch
4698,1,L,20.25,The Calabrese Pizza,Supreme,September,Saturday,19,20.25,Dinner
4699,1,L,20.25,The Calabrese Pizza,Supreme,October,Thursday,16,20.25,Afternoon
4700,1,L,20.25,The Calabrese Pizza,Supreme,October,Saturday,11,20.25,Lunch
4701,1,L,20.25,The Calabrese Pizza,Supreme,October,Saturday,17,20.25,Afternoon
4702,1,L,20.25,The Calabrese Pizza,Supreme,October,Friday,16,20.25,Afternoon
4703,1,L,20.25,The Calabrese Pizza,Supreme,October,Friday,20,20.25,Dinner
4704,1,L,20.25,The Calabrese Pizza,Supreme,October,Tuesday,12,20.25,Lunch
4705,1,L,20.25,The Calabrese Pizza,Supreme,October,Tuesday,16,20.25,Afternoon
4706,1,L,20.25,The Calabrese Pizza,Supreme,October,Wednesday,12,20.25,Lunch
4707,1,L,20.25,The Calabrese Pizza,Supreme,October,Thursday,19,20.25,Dinner
4708,1,L,20.25,The Calabrese Pizza,Supreme,October,Saturday,17,20.25,Afternoon
4709,1,L,20.25,The Calabrese Pizza,Supreme,October,Tuesday,18,20.25,Dinner
4710,1,L,20.25,The Calabrese Pizza,Supreme,October,Wednesday,20,20.25,Dinner
4711,1,L,20.25,The Calabrese Pizza,Supreme,October,Thursday,16,20.25,Afternoon
4712,1,L,20.25,The Calabrese Pizza,Supreme,October,Friday,15,20.25,Afternoon
4713,1,L,20.25,The Calabrese Pizza,Supreme,October,Saturday,20,20.25,Dinner
4714,1,L,20.25,The Calabrese Pizza,Supreme,October,Thursday,12,20.25,Lunch
4715,1,L,20.25,The Calabrese Pizza,Supreme,October,Thursday,13,20.25,Lunch
4716,1,L,20.25,The Calabrese Pizza,Supreme,October,Thursday,17,20.25,Afternoon
4717,1,L,20.25,The Calabrese Pizza,Supreme,October,Saturday,15,20.25,Afternoon
4718,1,L,20.25,The Calabrese Pizza,Supreme,October,Saturday,16,20.25,Afternoon
4719,1,L,20.25,The Calabrese Pizza,Supreme,November,Sunday,13,20.25,Lunch
4720,1,L,20.25,The Calabrese Pizza,Supreme,November,Monday,13,20.25,Lunch
4721,1,L,20.25,The Calabrese Pizza,Supreme,November,Thursday,12,20.25,Lunch
4722,1,L,20.25,The Calabrese Pizza,Supreme,November,Thursday,18,20.25,Dinner
4723,1,L,20.25,The Calabrese Pizza,Supreme,November,Friday,17,20.25,Afternoon
